kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000013;27/11/2032 00:00;27/11/2032;13070;12400;240
PROD-0000013;28/11/2032 00:00;28/11/2032;13040;12390;230
PROD-0000013;29/11/2032 00:00;29/11/2032;13280;12690;310
PROD-0000013;30/11/2032 00:00;30/11/2032;13300;12640;30
PROD-0000013;01/12/2032 00:00;01/12/2032;13220;12560;60
PROD-0000013;02/12/2032 00:00;02/12/2032;13280;12510;20
PROD-0000013;03/12/2032 00:00;03/12/2032;13150;12370;300
PROD-0000013;04/12/2032 00:00;04/12/2032;13390;12720;330
PROD-0000013;05/12/2032 00:00;05/12/2032;13170;12630;140
PROD-0000013;06/12/2032 00:00;06/12/2032;13280;12580;270
PROD-0000013;07/12/2032 00:00;07/12/2032;13150;12490;240
PROD-0000013;08/12/2032 00:00;08/12/2032;13230;12570;240
PROD-0000013;09/12/2032 00:00;09/12/2032;13120;12480;100
PROD-0000013;10/12/2032 00:00;10/12/2032;13270;12610;100
PROD-0000013;11/12/2032 00:00;11/12/2032;13320;12580;70
PROD-0000013;12/12/2032 00:00;12/12/2032;13240;12580;50
PROD-0000013;13/12/2032 00:00;13/12/2032;13250;12630;170
PROD-0000013;14/12/2032 00:00;14/12/2032;13160;12400;110
PROD-0000013;15/12/2032 00:00;15/12/2032;13250;12580;190
PROD-0000013;16/12/2032 00:00;16/12/2032;13350;12640;100
PROD-0000013;17/12/2032 00:00;17/12/2032;13430;12640;320
PROD-0000013;18/12/2032 00:00;18/12/2032;13380;12720;30
PROD-0000013;19/12/2032 00:00;19/12/2032;13250;12590;10
PROD-0000013;20/12/2032 00:00;20/12/2032;13140;12410;40
PROD-0000013;21/12/2032 00:00;21/12/2032;13210;12510;100
PROD-0000013;22/12/2032 00:00;22/12/2032;13090;12550;30
PROD-0000013;23/12/2032 00:00;23/12/2032;13300;12640;320
PROD-0000013;24/12/2032 00:00;24/12/2032;13380;12600;290
PROD-0000013;25/12/2032 00:00;25/12/2032;13320;12530;10
PROD-0000013;26/12/2032 00:00;26/12/2032;13320;12660;70
PROD-0000013;27/12/2032 00:00;27/12/2032;13280;12510;90
PROD-0000013;28/12/2032 00:00;28/12/2032;13380;12760;70
PROD-0000013;29/12/2032 00:00;29/12/2032;13380;12710;310
PROD-0000013;30/12/2032 00:00;30/12/2032;13200;12520;110
PROD-0000013;31/12/2032 00:00;31/12/2032;13410;12720;250
PROD-0000013;01/01/2033 00:00;01/01/2033;13350;12680;140
PROD-0000013;02/01/2033 00:00;02/01/2033;13350;12660;320
PROD-0000013;03/01/2033 00:00;03/01/2033;13270;12670;170
PROD-0000013;04/01/2033 00:00;04/01/2033;13270;12610;160
PROD-0000013;05/01/2033 00:00;05/01/2033;13320;12650;130
PROD-0000013;06/01/2033 00:00;06/01/2033;13160;12530;200
PROD-0000013;07/01/2033 00:00;07/01/2033;13220;12560;60
PROD-0000013;08/01/2033 00:00;08/01/2033;13330;12680;220
PROD-0000013;09/01/2033 00:00;09/01/2033;13060;12420;70
PROD-0000014;10/01/2033 00:00;10/01/2033;11520;11060;60
PROD-0000014;11/01/2033 00:00;11/01/2033;11390;10910;120
PROD-0000014;12/01/2033 00:00;12/01/2033;11340;10780;160
PROD-0000014;13/01/2033 00:00;13/01/2033;11300;10780;30
PROD-0000014;14/01/2033 00:00;14/01/2033;11370;10800;200
PROD-0000014;15/01/2033 00:00;15/01/2033;11320;10730;160
PROD-0000014;16/01/2033 00:00;16/01/2033;11390;10830;170
PROD-0000014;17/01/2033 00:00;17/01/2033;11390;10860;270
PROD-0000014;18/01/2033 00:00;18/01/2033;11250;10680;60
PROD-0000014;19/01/2033 00:00;19/01/2033;11370;10750;210
PROD-0000014;20/01/2033 00:00;20/01/2033;11390;10820;100
PROD-0000014;21/01/2033 00:00;21/01/2033;11200;10640;0
PROD-0000014;22/01/2033 00:00;22/01/2033;11250;10580;110
PROD-0000014;23/01/2033 00:00;23/01/2033;11480;10910;70
PROD-0000014;24/01/2033 00:00;24/01/2033;11480;10910;180
PROD-0000014;25/01/2033 00:00;25/01/2033;11250;10610;170
PROD-0000014;26/01/2033 00:00;26/01/2033;11390;10800;140
PROD-0000014;27/01/2033 00:00;27/01/2033;11340;10740;20
PROD-0000014;28/01/2033 00:00;28/01/2033;11190;10550;170
PROD-0000014;29/01/2033 00:00;29/01/2033;11340;10770;240
PROD-0000014;30/01/2033 00:00;30/01/2033;11260;10630;20
PROD-0000014;31/01/2033 00:00;31/01/2033;11320;10760;190
PROD-0000014;01/02/2033 00:00;01/02/2033;11460;10860;170
PROD-0000014;02/02/2033 00:00;02/02/2033;11340;10780;230
PROD-0000014;03/02/2033 00:00;03/02/2033;11160;10550;170
PROD-0000014;04/02/2033 00:00;04/02/2033;11330;10700;200
PROD-0000014;05/02/2033 00:00;05/02/2033;11270;10630;270
PROD-0000014;06/02/2033 00:00;06/02/2033;11170;10520;20
PROD-0000014;07/02/2033 00:00;07/02/2033;11410;10850;240
PROD-0000014;08/02/2033 00:00;08/02/2033;11360;10800;210
PROD-0000014;09/02/2033 00:00;09/02/2033;11350;10720;230
PROD-0000014;10/02/2033 00:00;10/02/2033;11410;10840;30
PROD-0000014;11/02/2033 00:00;11/02/2033;11510;10930;200
PROD-0000014;12/02/2033 00:00;12/02/2033;11390;10820;70
PROD-0000014;13/02/2033 00:00;13/02/2033;11410;10840;230
PROD-0000014;14/02/2033 00:00;14/02/2033;11590;11010;200
PROD-0000014;15/02/2033 00:00;15/02/2033;11500;10930;70
PROD-0000014;16/02/2033 00:00;16/02/2033;11390;10820;80
PROD-0000014;17/02/2033 00:00;17/02/2033;11510;10900;0
PROD-0000014;18/02/2033 00:00;18/02/2033;11360;10840;230
PROD-0000014;19/02/2033 00:00;19/02/2033;11440;10810;230
PROD-0000014;20/02/2033 00:00;20/02/2033;11580;10920;230
PROD-0000014;21/02/2033 00:00;21/02/2033;11300;10760;130
PROD-0000014;22/02/2033 00:00;22/02/2033;11370;10800;10
PROD-0000014;23/02/2033 00:00;23/02/2033;11420;10870;240
PROD-0000014;24/02/2033 00:00;24/02/2033;11520;10990;60
PROD-0000014;25/02/2033 00:00;25/02/2033;11650;11170;170
PROD-0000014;26/02/2033 00:00;26/02/2033;11410;10840;50
PROD-0000014;27/02/2033 00:00;27/02/2033;11360;10770;10
PROD-0000014;28/02/2033 00:00;28/02/2033;11390;10810;230
PROD-0000014;01/03/2033 00:00;01/03/2033;11440;10880;210
PROD-0000014;02/03/2033 00:00;02/03/2033;11510;10850;30
PROD-0000014;03/03/2033 00:00;03/03/2033;11410;10900;180
PROD-0000014;04/03/2033 00:00;04/03/2033;11520;10850;170
PROD-0000014;05/03/2033 00:00;05/03/2033;11650;11060;40
PROD-0000014;06/03/2033 00:00;06/03/2033;11360;10800;100
PROD-0000014;07/03/2033 00:00;07/03/2033;11590;10960;130
PROD-0000014;08/03/2033 00:00;08/03/2033;11550;10980;0
PROD-0000014;09/03/2033 00:00;09/03/2033;11450;10820;270
PROD-0000014;10/03/2033 00:00;10/03/2033;11440;10840;190
PROD-0000014;11/03/2033 00:00;11/03/2033;11480;10910;10
PROD-0000014;12/03/2033 00:00;12/03/2033;11480;10870;70
PROD-0000014;13/03/2033 00:00;13/03/2033;11620;10960;240
PROD-0000014;14/03/2033 00:00;14/03/2033;11710;11020;0
PROD-0000014;15/03/2033 00:00;15/03/2033;11410;10840;40
PROD-0000014;16/03/2033 00:00;16/03/2033;11480;10880;100
PROD-0000014;17/03/2033 00:00;17/03/2033;11710;11090;200
PROD-0000014;18/03/2033 00:00;18/03/2033;11550;10970;130
PROD-0000014;19/03/2033 00:00;19/03/2033;11570;10940;250
PROD-0000014;20/03/2033 00:00;20/03/2033;11530;10900;250
PROD-0000014;21/03/2033 00:00;21/03/2033;11460;10890;220
PROD-0000014;22/03/2033 00:00;22/03/2033;11570;10880;250
PROD-0000014;23/03/2033 00:00;23/03/2033;11500;10990;140
PROD-0000014;24/03/2033 00:00;24/03/2033;11550;10970;130
PROD-0000014;25/03/2033 00:00;25/03/2033;11430;10860;100
PROD-0000014;26/03/2033 00:00;26/03/2033;11690;11100;230
PROD-0000014;27/03/2033 00:00;27/03/2033;11500;10930;260
PROD-0000014;28/03/2033 00:00;28/03/2033;11450;10880;150
PROD-0000014;29/03/2033 00:00;29/03/2033;11500;10910;80
PROD-0000014;30/03/2033 00:00;30/03/2033;11730;11170;150
PROD-0000014;31/03/2033 00:00;31/03/2033;11520;11020;10
PROD-0000014;01/04/2033 00:00;01/04/2033;11430;10840;100
PROD-0000014;02/04/2033 00:00;02/04/2033;11660;11130;130
PROD-0000014;03/04/2033 00:00;03/04/2033;11360;10860;240
PROD-0000014;04/04/2033 00:00;04/04/2033;11570;11050;210
PROD-0000014;05/04/2033 00:00;05/04/2033;11550;10970;40
PROD-0000014;06/04/2033 00:00;06/04/2033;11520;10960;70
PROD-0000014;07/04/2033 00:00;07/04/2033;11600;11020;190
PROD-0000014;08/04/2033 00:00;08/04/2033;11530;10850;140
PROD-0000014;09/04/2033 00:00;09/04/2033;11620;11110;60
PROD-0000014;10/04/2033 00:00;10/04/2033;11500;10850;90
PROD-0000014;11/04/2033 00:00;11/04/2033;11710;11130;130
PROD-0000014;12/04/2033 00:00;12/04/2033;11680;11010;130
PROD-0000014;13/04/2033 00:00;13/04/2033;11500;10930;30
PROD-0000014;14/04/2033 00:00;14/04/2033;11800;11330;210
PROD-0000014;15/04/2033 00:00;15/04/2033;11620;11140;190
PROD-0000014;16/04/2033 00:00;16/04/2033;11660;11080;280
PROD-0000014;17/04/2033 00:00;17/04/2033;11610;11030;10
PROD-0000014;18/04/2033 00:00;18/04/2033;11670;11130;230
PROD-0000014;19/04/2033 00:00;19/04/2033;11880;11290;200
PROD-0000014;20/04/2033 00:00;20/04/2033;11620;11040;280
PROD-0000014;21/04/2033 00:00;21/04/2033;11640;11060;0
PROD-0000014;22/04/2033 00:00;22/04/2033;11460;10880;160
PROD-0000014;23/04/2033 00:00;23/04/2033;11500;10980;70
PROD-0000014;24/04/2033 00:00;24/04/2033;11620;11040;20
PROD-0000014;25/04/2033 00:00;25/04/2033;11520;11020;60
PROD-0000014;26/04/2033 00:00;26/04/2033;11680;11080;90
PROD-0000014;27/04/2033 00:00;27/04/2033;11620;11010;280
PROD-0000014;28/04/2033 00:00;28/04/2033;11570;10990;80
PROD-0000014;29/04/2033 00:00;29/04/2033;11660;10980;90
PROD-0000014;30/04/2033 00:00;30/04/2033;11760;11220;120
PROD-0000014;01/05/2033 00:00;01/05/2033;11710;11050;280
PROD-0000014;02/05/2033 00:00;02/05/2033;11730;11070;60
PROD-0000014;03/05/2033 00:00;03/05/2033;11660;11080;220
PROD-0000014;04/05/2033 00:00;04/05/2033;11480;10890;140
PROD-0000014;05/05/2033 00:00;05/05/2033;11710;11090;260
PROD-0000014;06/05/2033 00:00;06/05/2033;11530;10950;10
PROD-0000014;07/05/2033 00:00;07/05/2033;11500;10930;20
PROD-0000014;08/05/2033 00:00;08/05/2033;11520;10880;80
PROD-0000014;09/05/2033 00:00;09/05/2033;11460;10880;0
PROD-0000014;10/05/2033 00:00;10/05/2033;11750;11230;120
PROD-0000014;11/05/2033 00:00;11/05/2033;11710;11090;220
PROD-0000014;12/05/2033 00:00;12/05/2033;11920;11410;240
PROD-0000014;13/05/2033 00:00;13/05/2033;11870;11280;90
PROD-0000014;14/05/2033 00:00;14/05/2033;11610;10990;200
PROD-0000014;15/05/2033 00:00;15/05/2033;11690;11100;140
PROD-0000014;16/05/2033 00:00;16/05/2033;11750;11070;280
PROD-0000014;17/05/2033 00:00;17/05/2033;11610;11010;140
PROD-0000014;18/05/2033 00:00;18/05/2033;11760;11070;70
PROD-0000014;19/05/2033 00:00;19/05/2033;11830;11180;230
PROD-0000014;20/05/2033 00:00;20/05/2033;11850;11180;90
PROD-0000014;21/05/2033 00:00;21/05/2033;11760;11170;20
PROD-0000014;22/05/2033 00:00;22/05/2033;11910;11320;40
PROD-0000014;23/05/2033 00:00;23/05/2033;11690;11100;180
PROD-0000014;24/05/2033 00:00;24/05/2033;11820;11230;90
PROD-0000014;25/05/2033 00:00;25/05/2033;11900;11300;180
PROD-0000014;26/05/2033 00:00;26/05/2033;11850;11250;180
PROD-0000014;27/05/2033 00:00;27/05/2033;11750;11110;30
PROD-0000014;28/05/2033 00:00;28/05/2033;11750;11170;180
PROD-0000014;29/05/2033 00:00;29/05/2033;11690;11030;180
PROD-0000014;30/05/2033 00:00;30/05/2033;11780;11290;60
PROD-0000014;31/05/2033 00:00;31/05/2033;11760;11170;0
PROD-0000014;01/06/2033 00:00;01/06/2033;11940;11340;30
PROD-0000014;02/06/2033 00:00;02/06/2033;11770;11180;270
PROD-0000014;03/06/2033 00:00;03/06/2033;11610;11150;170
PROD-0000014;04/06/2033 00:00;04/06/2033;11750;11140;240
PROD-0000014;05/06/2033 00:00;05/06/2033;11730;11170;190
PROD-0000014;06/06/2033 00:00;06/06/2033;11730;11150;120
PROD-0000014;07/06/2033 00:00;07/06/2033;11920;11310;230
PROD-0000014;08/06/2033 00:00;08/06/2033;11660;11050;230
PROD-0000014;09/06/2033 00:00;09/06/2033;11830;11240;210
PROD-0000014;10/06/2033 00:00;10/06/2033;11770;11220;240
PROD-0000014;11/06/2033 00:00;11/06/2033;11940;11410;130
PROD-0000014;12/06/2033 00:00;12/06/2033;11830;11200;250
PROD-0000014;13/06/2033 00:00;13/06/2033;11990;11490;190
PROD-0000014;14/06/2033 00:00;14/06/2033;12040;11430;130
PROD-0000014;15/06/2033 00:00;15/06/2033;11730;11050;270
PROD-0000014;16/06/2033 00:00;16/06/2033;11910;11340;270
PROD-0000014;17/06/2033 00:00;17/06/2033;11820;11230;140
PROD-0000014;18/06/2033 00:00;18/06/2033;11710;11160;180
PROD-0000014;19/06/2033 00:00;19/06/2033;11850;11220;290
PROD-0000014;20/06/2033 00:00;20/06/2033;11850;11150;230
PROD-0000014;21/06/2033 00:00;21/06/2033;11970;11300;190
PROD-0000014;22/06/2033 00:00;22/06/2033;12090;11490;270
PROD-0000014;23/06/2033 00:00;23/06/2033;11780;11190;190
PROD-0000014;24/06/2033 00:00;24/06/2033;11920;11320;50
PROD-0000014;25/06/2033 00:00;25/06/2033;11940;11350;190
PROD-0000014;26/06/2033 00:00;26/06/2033;11990;11390;190
PROD-0000014;27/06/2033 00:00;27/06/2033;12010;11430;120
PROD-0000014;28/06/2033 00:00;28/06/2033;11890;11230;70
PROD-0000014;29/06/2033 00:00;29/06/2033;12070;11430;150
PROD-0000014;30/06/2033 00:00;30/06/2033;12040;11350;140
PROD-0000014;01/07/2033 00:00;01/07/2033;11870;11360;50
PROD-0000014;02/07/2033 00:00;02/07/2033;11920;11320;150
PROD-0000014;03/07/2033 00:00;03/07/2033;11990;11480;120
PROD-0000014;04/07/2033 00:00;04/07/2033;11730;11150;0
PROD-0000014;05/07/2033 00:00;05/07/2033;11920;11330;210
PROD-0000014;06/07/2033 00:00;06/07/2033;11890;11270;250
PROD-0000014;07/07/2033 00:00;07/07/2033;11870;11280;150
PROD-0000014;08/07/2033 00:00;08/07/2033;12110;11560;230
PROD-0000014;09/07/2033 00:00;09/07/2033;12020;11410;40
PROD-0000014;10/07/2033 00:00;10/07/2033;11850;11350;150
PROD-0000014;11/07/2033 00:00;11/07/2033;11970;11270;180
PROD-0000014;12/07/2033 00:00;12/07/2033;12060;11370;160
PROD-0000014;13/07/2033 00:00;13/07/2033;11840;11250;200
PROD-0000014;14/07/2033 00:00;14/07/2033;12210;11480;180
PROD-0000014;15/07/2033 00:00;15/07/2033;11940;11460;110
PROD-0000014;16/07/2033 00:00;16/07/2033;11820;11190;100
PROD-0000014;17/07/2033 00:00;17/07/2033;12090;11560;110
PROD-0000014;18/07/2033 00:00;18/07/2033;12130;11520;160
PROD-0000014;19/07/2033 00:00;19/07/2033;11920;11320;70
PROD-0000014;20/07/2033 00:00;20/07/2033;12030;11390;20
PROD-0000014;21/07/2033 00:00;21/07/2033;11940;11380;290
PROD-0000014;22/07/2033 00:00;22/07/2033;11850;11220;150
PROD-0000014;23/07/2033 00:00;23/07/2033;12060;11460;170
PROD-0000014;24/07/2033 00:00;24/07/2033;12180;11570;190
PROD-0000014;25/07/2033 00:00;25/07/2033;12060;11340;70
PROD-0000014;26/07/2033 00:00;26/07/2033;11960;11360;190
PROD-0000014;27/07/2033 00:00;27/07/2033;11960;11310;150
PROD-0000014;28/07/2033 00:00;28/07/2033;12160;11600;70
PROD-0000014;29/07/2033 00:00;29/07/2033;11980;11380;260
PROD-0000014;30/07/2033 00:00;30/07/2033;12060;11370;20
PROD-0000014;31/07/2033 00:00;31/07/2033;12060;11570;20
PROD-0000014;01/08/2033 00:00;01/08/2033;11790;11120;60
PROD-0000014;02/08/2033 00:00;02/08/2033;11940;11290;240
PROD-0000014;03/08/2033 00:00;03/08/2033;11970;11310;20
PROD-0000014;04/08/2033 00:00;04/08/2033;11970;11470;240
PROD-0000014;05/08/2033 00:00;05/08/2033;11920;11320;80
PROD-0000014;06/08/2033 00:00;06/08/2033;11870;11210;120
PROD-0000014;07/08/2033 00:00;07/08/2033;11900;11300;130
PROD-0000014;08/08/2033 00:00;08/08/2033;12010;11520;70
PROD-0000014;09/08/2033 00:00;09/08/2033;12080;11450;240
PROD-0000014;10/08/2033 00:00;10/08/2033;12100;11380;180
PROD-0000014;11/08/2033 00:00;11/08/2033;12130;11500;70
PROD-0000014;12/08/2033 00:00;12/08/2033;12010;11410;230
PROD-0000014;13/08/2033 00:00;13/08/2033;11980;11440;10
PROD-0000014;14/08/2033 00:00;14/08/2033;11990;11340;100
PROD-0000014;15/08/2033 00:00;15/08/2033;12130;11520;10
PROD-0000014;16/08/2033 00:00;16/08/2033;12100;11610;50
PROD-0000014;17/08/2033 00:00;17/08/2033;12060;11560;170
PROD-0000014;18/08/2033 00:00;18/08/2033;12350;11730;60
PROD-0000014;19/08/2033 00:00;19/08/2033;12210;11480;10
PROD-0000014;20/08/2033 00:00;20/08/2033;12220;11610;100
PROD-0000014;21/08/2033 00:00;21/08/2033;12150;11540;220
PROD-0000014;22/08/2033 00:00;22/08/2033;12110;11540;160
PROD-0000014;23/08/2033 00:00;23/08/2033;12080;11470;170
PROD-0000014;24/08/2033 00:00;24/08/2033;12110;11470;10
PROD-0000014;25/08/2033 00:00;25/08/2033;12080;11540;10
PROD-0000014;26/08/2033 00:00;26/08/2033;12010;11310;50
PROD-0000014;27/08/2033 00:00;27/08/2033;12280;11710;10
PROD-0000014;28/08/2033 00:00;28/08/2033;12180;11510;120
PROD-0000014;29/08/2033 00:00;29/08/2033;11990;11280;200
PROD-0000014;30/08/2033 00:00;30/08/2033;12110;11480;10
PROD-0000014;31/08/2033 00:00;31/08/2033;12260;11740;90
PROD-0000014;01/09/2033 00:00;01/09/2033;12080;11590;260
PROD-0000014;02/09/2033 00:00;02/09/2033;12150;11540;0
PROD-0000014;03/09/2033 00:00;03/09/2033;12160;11450;260
PROD-0000014;04/09/2033 00:00;04/09/2033;12100;11570;100
PROD-0000014;05/09/2033 00:00;05/09/2033;12080;11470;100
PROD-0000014;06/09/2033 00:00;06/09/2033;12130;11450;160
PROD-0000014;07/09/2033 00:00;07/09/2033;12110;11590;220
PROD-0000014;08/09/2033 00:00;08/09/2033;12130;11420;120
PROD-0000014;09/09/2033 00:00;09/09/2033;12010;11440;100
PROD-0000014;10/09/2033 00:00;10/09/2033;12110;11500;220
PROD-0000014;11/09/2033 00:00;11/09/2033;12160;11550;290
PROD-0000014;12/09/2033 00:00;12/09/2033;12180;11630;70
PROD-0000014;13/09/2033 00:00;13/09/2033;12230;11600;60
PROD-0000014;14/09/2033 00:00;14/09/2033;12180;11620;30
PROD-0000014;15/09/2033 00:00;15/09/2033;12380;11760;270
PROD-0000014;16/09/2033 00:00;16/09/2033;12270;11660;260
PROD-0000014;17/09/2033 00:00;17/09/2033;12130;11530;50
PROD-0000014;18/09/2033 00:00;18/09/2033;12270;11570;230
PROD-0000014;19/09/2033 00:00;19/09/2033;12380;11670;80
PROD-0000014;20/09/2033 00:00;20/09/2033;12230;11660;60
PROD-0000014;21/09/2033 00:00;21/09/2033;12230;11550;70
PROD-0000014;22/09/2033 00:00;22/09/2033;12200;11540;100
PROD-0000014;23/09/2033 00:00;23/09/2033;12100;11380;50
PROD-0000014;24/09/2033 00:00;24/09/2033;12170;11650;260
PROD-0000014;25/09/2033 00:00;25/09/2033;12390;11760;230
PROD-0000014;26/09/2033 00:00;26/09/2033;12300;11690;170
PROD-0000014;27/09/2033 00:00;27/09/2033;12230;11620;220
PROD-0000014;28/09/2033 00:00;28/09/2033;12280;11620;20
PROD-0000014;29/09/2033 00:00;29/09/2033;12320;11630;10
PROD-0000014;30/09/2033 00:00;30/09/2033;12280;11670;280
PROD-0000014;01/10/2033 00:00;01/10/2033;12230;11620;230
PROD-0000014;02/10/2033 00:00;02/10/2033;12320;11710;70
PROD-0000014;03/10/2033 00:00;03/10/2033;12330;11760;230
PROD-0000014;04/10/2033 00:00;04/10/2033;12340;11690;230
PROD-0000014;05/10/2033 00:00;05/10/2033;12370;11770;300
PROD-0000014;06/10/2033 00:00;06/10/2033;12230;11620;20
PROD-0000014;07/10/2033 00:00;07/10/2033;12200;11520;260
PROD-0000014;08/10/2033 00:00;08/10/2033;12320;11590;50
PROD-0000014;09/10/2033 00:00;09/10/2033;12250;11580;140
PROD-0000014;10/10/2033 00:00;10/10/2033;12370;11760;280
PROD-0000014;11/10/2033 00:00;11/10/2033;12230;11610;230
PROD-0000014;12/10/2033 00:00;12/10/2033;12470;11780;240
PROD-0000014;13/10/2033 00:00;13/10/2033;12400;11790;30
PROD-0000014;14/10/2033 00:00;14/10/2033;12380;11760;20
PROD-0000014;15/10/2033 00:00;15/10/2033;12520;12000;0
PROD-0000014;16/10/2033 00:00;16/10/2033;12370;11750;180
PROD-0000014;17/10/2033 00:00;17/10/2033;12220;11730;270
PROD-0000014;18/10/2033 00:00;18/10/2033;12370;11870;220
PROD-0000014;19/10/2033 00:00;19/10/2033;12300;11670;30
PROD-0000014;20/10/2033 00:00;20/10/2033;12330;11710;170
PROD-0000014;21/10/2033 00:00;21/10/2033;12470;11850;220
PROD-0000014;22/10/2033 00:00;22/10/2033;12450;11820;260
PROD-0000014;23/10/2033 00:00;23/10/2033;12420;11740;40
PROD-0000014;24/10/2033 00:00;24/10/2033;12290;11570;170
PROD-0000014;25/10/2033 00:00;25/10/2033;12320;11630;90
PROD-0000014;26/10/2033 00:00;26/10/2033;12470;11850;300
PROD-0000014;27/10/2033 00:00;27/10/2033;12270;11760;170
PROD-0000014;28/10/2033 00:00;28/10/2033;12290;11700;150
PROD-0000014;29/10/2033 00:00;29/10/2033;12170;11630;250
PROD-0000014;30/10/2033 00:00;30/10/2033;12250;11630;70
PROD-0000014;31/10/2033 00:00;31/10/2033;12520;11900;90
PROD-0000014;01/11/2033 00:00;01/11/2033;12380;11760;80
PROD-0000014;02/11/2033 00:00;02/11/2033;12180;11630;190
PROD-0000014;03/11/2033 00:00;03/11/2033;12440;11820;80
PROD-0000014;04/11/2033 00:00;04/11/2033;12270;11640;220
PROD-0000014;05/11/2033 00:00;05/11/2033;12570;11950;110
PROD-0000014;06/11/2033 00:00;06/11/2033;12300;11590;10
PROD-0000014;07/11/2033 00:00;07/11/2033;12370;11840;110
PROD-0000014;08/11/2033 00:00;08/11/2033;12270;11660;250
PROD-0000014;09/11/2033 00:00;09/11/2033;12520;11890;310
PROD-0000014;10/11/2033 00:00;10/11/2033;12470;11850;10
PROD-0000014;11/11/2033 00:00;11/11/2033;12400;11780;110
PROD-0000014;12/11/2033 00:00;12/11/2033;12570;12000;260
PROD-0000014;13/11/2033 00:00;13/11/2033;12420;11790;230
PROD-0000014;14/11/2033 00:00;14/11/2033;12350;11830;290
PROD-0000014;15/11/2033 00:00;15/11/2033;12340;11740;90
PROD-0000014;16/11/2033 00:00;16/11/2033;12490;11910;150
PROD-0000014;17/11/2033 00:00;17/11/2033;12520;11890;160
PROD-0000014;18/11/2033 00:00;18/11/2033;12560;12030;90
PROD-0000014;19/11/2033 00:00;19/11/2033;12420;11820;20
PROD-0000014;20/11/2033 00:00;20/11/2033;12420;11800;20
PROD-0000014;21/11/2033 00:00;21/11/2033;12470;11850;160
PROD-0000014;22/11/2033 00:00;22/11/2033;12390;11670;220
PROD-0000014;23/11/2033 00:00;23/11/2033;12610;11980;80
PROD-0000014;24/11/2033 00:00;24/11/2033;12400;11780;300
PROD-0000014;25/11/2033 00:00;25/11/2033;12420;11790;190
PROD-0000014;26/11/2033 00:00;26/11/2033;12390;11710;260
PROD-0000014;27/11/2033 00:00;27/11/2033;12400;11780;240
PROD-0000014;28/11/2033 00:00;28/11/2033;12510;11890;160
PROD-0000014;29/11/2033 00:00;29/11/2033;12620;12010;260
PROD-0000014;30/11/2033 00:00;30/11/2033;12390;11770;220
PROD-0000014;01/12/2033 00:00;01/12/2033;12470;11890;40
PROD-0000014;02/12/2033 00:00;02/12/2033;12420;11800;120
PROD-0000014;03/12/2033 00:00;03/12/2033;12540;11980;180
PROD-0000014;04/12/2033 00:00;04/12/2033;12400;11780;150
PROD-0000014;05/12/2033 00:00;05/12/2033;12390;11840;300
PROD-0000014;06/12/2033 00:00;06/12/2033;12440;11840;10
