kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000004;14/10/2020 00:00;2020-10-14;8430;8010;0
PROD-0000004;15/10/2020 00:00;2020-10-15;8400;7940;90
PROD-0000004;16/10/2020 00:00;2020-10-16;8460;8040;50
PROD-0000004;17/10/2020 00:00;2020-10-17;8430;8080;110
PROD-0000004;18/10/2020 00:00;2020-10-18;8360;7950;180
PROD-0000004;19/10/2020 00:00;2020-10-19;8350;7940;40
PROD-0000004;20/10/2020 00:00;2020-10-20;8560;8080;200
PROD-0000004;21/10/2020 00:00;2020-10-21;8530;8170;110
PROD-0000004;22/10/2020 00:00;2020-10-22;8490;8050;40
PROD-0000004;23/10/2020 00:00;2020-10-23;8380;7940;80
PROD-0000004;24/10/2020 00:00;2020-10-24;8430;8010;130
PROD-0000004;25/10/2020 00:00;2020-10-25;8440;7950;110
PROD-0000004;26/10/2020 00:00;2020-10-26;8450;7970;140
PROD-0000004;27/10/2020 00:00;2020-10-27;8350;7960;0
PROD-0000004;28/10/2020 00:00;2020-10-28;8500;8080;190
PROD-0000004;29/10/2020 00:00;2020-10-29;8420;7970;0
PROD-0000004;30/10/2020 00:00;2020-10-30;8390;7970;120
PROD-0000004;31/10/2020 00:00;2020-10-31;8370;7950;70
PROD-0000004;01/11/2020 00:00;2020-11-01;8400;7990;140
PROD-0000004;02/11/2020 00:00;2020-11-02;8520;8150;30
PROD-0000004;03/11/2020 00:00;2020-11-03;8430;8000;110
PROD-0000004;04/11/2020 00:00;2020-11-04;8540;8110;170
PROD-0000004;05/11/2020 00:00;2020-11-05;8430;7930;20
PROD-0000004;06/11/2020 00:00;2020-11-06;8510;8090;180
PROD-0000004;07/11/2020 00:00;2020-11-07;8380;7960;170
PROD-0000004;08/11/2020 00:00;2020-11-08;8430;8000;40
PROD-0000004;09/11/2020 00:00;2020-11-09;8620;8120;40
PROD-0000004;10/11/2020 00:00;2020-11-10;8560;8070;180
PROD-0000004;11/11/2020 00:00;2020-11-11;8570;8210;160
PROD-0000004;12/11/2020 00:00;2020-11-12;8500;8140;10
PROD-0000004;13/11/2020 00:00;2020-11-13;8630;8190;60
PROD-0000004;14/11/2020 00:00;2020-11-14;8590;8190;140
PROD-0000004;15/11/2020 00:00;2020-11-15;8610;8180;70
PROD-0000004;16/11/2020 00:00;2020-11-16;8520;8090;170
PROD-0000004;17/11/2020 00:00;2020-11-17;8430;8080;80
PROD-0000004;18/11/2020 00:00;2020-11-18;8520;8010;70
PROD-0000004;19/11/2020 00:00;2020-11-19;8660;8220;20
PROD-0000004;20/11/2020 00:00;2020-11-20;8640;8250;30
PROD-0000004;21/11/2020 00:00;2020-11-21;8380;7960;120
PROD-0000004;22/11/2020 00:00;2020-11-22;8370;7950;130
PROD-0000004;23/11/2020 00:00;2020-11-23;8520;8050;110
PROD-0000004;24/11/2020 00:00;2020-11-24;8500;7990;110
PROD-0000004;25/11/2020 00:00;2020-11-25;8450;8020;10
PROD-0000004;26/11/2020 00:00;2020-11-26;8430;8000;50
PROD-0000004;27/11/2020 00:00;2020-11-27;8480;8040;110
PROD-0000004;28/11/2020 00:00;2020-11-28;8510;8100;50
PROD-0000004;29/11/2020 00:00;2020-11-29;8420;8000;150
PROD-0000004;30/11/2020 00:00;2020-11-30;8600;8170;10
PROD-0000004;01/12/2020 00:00;2020-12-01;8500;8080;70
PROD-0000004;02/12/2020 00:00;2020-12-02;8670;8320;40
PROD-0000004;03/12/2020 00:00;2020-12-03;8410;7980;210
PROD-0000004;04/12/2020 00:00;2020-12-04;8590;8160;80
PROD-0000004;05/12/2020 00:00;2020-12-05;8570;8140;140
PROD-0000004;06/12/2020 00:00;2020-12-06;8530;8100;200
PROD-0000004;07/12/2020 00:00;2020-12-07;8600;8090;60
PROD-0000004;08/12/2020 00:00;2020-12-08;8530;8020;160
PROD-0000004;09/12/2020 00:00;2020-12-09;8490;8030;70
PROD-0000004;10/12/2020 00:00;2020-12-10;8480;8060;110
PROD-0000004;11/12/2020 00:00;2020-12-11;8490;8100;200
PROD-0000004;12/12/2020 00:00;2020-12-12;8510;8150;170
PROD-0000004;13/12/2020 00:00;2020-12-13;8610;8180;180
PROD-0000004;14/12/2020 00:00;2020-12-14;8480;8110;0
PROD-0000004;15/12/2020 00:00;2020-12-15;8560;8140;70
PROD-0000004;16/12/2020 00:00;2020-12-16;8550;8130;170
PROD-0000004;17/12/2020 00:00;2020-12-17;8600;8170;190
PROD-0000004;18/12/2020 00:00;2020-12-18;8600;8170;150
PROD-0000004;19/12/2020 00:00;2020-12-19;8620;8160;10
PROD-0000004;20/12/2020 00:00;2020-12-20;8470;8050;110
PROD-0000004;21/12/2020 00:00;2020-12-21;8510;8070;80
PROD-0000004;22/12/2020 00:00;2020-12-22;8450;8080;40
PROD-0000004;23/12/2020 00:00;2020-12-23;8560;8170;210
PROD-0000004;24/12/2020 00:00;2020-12-24;8670;8170;170
PROD-0000004;25/12/2020 00:00;2020-12-25;8570;8070;210
PROD-0000004;26/12/2020 00:00;2020-12-26;8550;8120;100
PROD-0000004;27/12/2020 00:00;2020-12-27;8610;8120;30
PROD-0000004;28/12/2020 00:00;2020-12-28;8500;8050;110
PROD-0000004;29/12/2020 00:00;2020-12-29;8580;8150;200
PROD-0000004;30/12/2020 00:00;2020-12-30;8600;8170;160
PROD-0000004;31/12/2020 00:00;2020-12-31;8610;8220;40
PROD-0000005;01/01/2020 00:00;2020-01-01;7210;6860;10
PROD-0000005;02/01/2020 00:00;2020-01-02;7130;6740;110
PROD-0000005;03/01/2020 00:00;2020-01-03;7140;6760;110
PROD-0000005;04/01/2020 00:00;2020-01-04;7150;6800;80
PROD-0000005;05/01/2020 00:00;2020-01-05;7200;6780;90
PROD-0000005;06/01/2020 00:00;2020-01-06;7210;6880;170
PROD-0000005;07/01/2020 00:00;2020-01-07;7150;6830;100
PROD-0000005;08/01/2020 00:00;2020-01-08;7080;6720;20
PROD-0000005;09/01/2020 00:00;2020-01-09;7010;6660;30
PROD-0000005;10/01/2020 00:00;2020-01-10;7130;6750;40
PROD-0000005;11/01/2020 00:00;2020-01-11;7200;6840;160
PROD-0000005;12/01/2020 00:00;2020-01-12;7120;6700;110
PROD-0000005;13/01/2020 00:00;2020-01-13;7130;6770;140
PROD-0000005;14/01/2020 00:00;2020-01-14;7180;6820;50
PROD-0000005;15/01/2020 00:00;2020-01-15;7100;6750;70
PROD-0000005;16/01/2020 00:00;2020-01-16;7010;6660;30
PROD-0000005;17/01/2020 00:00;2020-01-17;7180;6770;0
PROD-0000005;18/01/2020 00:00;2020-01-18;7150;6870;10
PROD-0000005;19/01/2020 00:00;2020-01-19;7100;6740;120
PROD-0000005;20/01/2020 00:00;2020-01-20;7140;6790;150
PROD-0000005;21/01/2020 00:00;2020-01-21;7160;6800;130
PROD-0000005;22/01/2020 00:00;2020-01-22;7080;6720;90
PROD-0000005;23/01/2020 00:00;2020-01-23;6980;6640;150
PROD-0000005;24/01/2020 00:00;2020-01-24;7190;6830;170
PROD-0000005;25/01/2020 00:00;2020-01-25;7190;6860;30
PROD-0000005;26/01/2020 00:00;2020-01-26;7140;6790;30
PROD-0000005;27/01/2020 00:00;2020-01-27;7090;6740;160
PROD-0000005;28/01/2020 00:00;2020-01-28;7130;6820;80
PROD-0000005;29/01/2020 00:00;2020-01-29;7080;6740;20
PROD-0000005;30/01/2020 00:00;2020-01-30;7100;6820;130
PROD-0000005;31/01/2020 00:00;2020-01-31;7070;6710;40
PROD-0000005;01/02/2020 00:00;2020-02-01;7180;6790;10
PROD-0000005;02/02/2020 00:00;2020-02-02;7210;6900;100
PROD-0000005;03/02/2020 00:00;2020-02-03;7070;6720;10
PROD-0000005;04/02/2020 00:00;2020-02-04;7160;6820;140
PROD-0000005;05/02/2020 00:00;2020-02-05;7170;6810;30
PROD-0000005;06/02/2020 00:00;2020-02-06;7110;6760;50
PROD-0000005;07/02/2020 00:00;2020-02-07;7090;6690;30
PROD-0000005;08/02/2020 00:00;2020-02-08;7120;6760;30
PROD-0000005;09/02/2020 00:00;2020-02-09;7190;6830;120
PROD-0000005;10/02/2020 00:00;2020-02-10;7080;6790;0
PROD-0000005;11/02/2020 00:00;2020-02-11;7020;6600;120
PROD-0000005;12/02/2020 00:00;2020-02-12;7130;6770;90
PROD-0000005;13/02/2020 00:00;2020-02-13;7110;6740;50
PROD-0000005;14/02/2020 00:00;2020-02-14;7100;6750;130
PROD-0000005;15/02/2020 00:00;2020-02-15;7150;6790;150
PROD-0000005;16/02/2020 00:00;2020-02-16;7160;6800;100
PROD-0000005;17/02/2020 00:00;2020-02-17;7210;6910;60
PROD-0000005;18/02/2020 00:00;2020-02-18;7100;6730;20
PROD-0000005;19/02/2020 00:00;2020-02-19;7100;6730;20
PROD-0000005;20/02/2020 00:00;2020-02-20;7150;6860;150
PROD-0000005;21/02/2020 00:00;2020-02-21;7150;6790;180
PROD-0000005;22/02/2020 00:00;2020-02-22;7030;6740;60
PROD-0000005;23/02/2020 00:00;2020-02-23;7100;6760;120
PROD-0000005;24/02/2020 00:00;2020-02-24;7060;6730;170
PROD-0000005;25/02/2020 00:00;2020-02-25;7060;6710;130
PROD-0000005;26/02/2020 00:00;2020-02-26;7030;6680;170
PROD-0000005;27/02/2020 00:00;2020-02-27;7200;6860;90
PROD-0000005;28/02/2020 00:00;2020-02-28;7130;6730;160
PROD-0000005;29/02/2020 00:00;2020-02-29;7130;6770;90
PROD-0000005;01/03/2020 00:00;2020-03-01;7220;6860;160
PROD-0000005;02/03/2020 00:00;2020-03-02;7220;6830;160
PROD-0000005;03/03/2020 00:00;2020-03-03;7140;6710;50
PROD-0000005;04/03/2020 00:00;2020-03-04;7030;6670;140
PROD-0000005;05/03/2020 00:00;2020-03-05;7090;6790;70
PROD-0000005;06/03/2020 00:00;2020-03-06;7140;6800;20
PROD-0000005;07/03/2020 00:00;2020-03-07;7180;6830;20
PROD-0000005;08/03/2020 00:00;2020-03-08;7190;6820;40
PROD-0000005;09/03/2020 00:00;2020-03-09;7190;6810;120
PROD-0000005;10/03/2020 00:00;2020-03-10;7190;6830;100
PROD-0000005;11/03/2020 00:00;2020-03-11;7200;6840;100
PROD-0000005;12/03/2020 00:00;2020-03-12;7140;6780;90
PROD-0000005;13/03/2020 00:00;2020-03-13;7170;6810;30
PROD-0000005;14/03/2020 00:00;2020-03-14;7070;6790;130
PROD-0000005;15/03/2020 00:00;2020-03-15;7230;6930;160
PROD-0000005;16/03/2020 00:00;2020-03-16;7160;6800;50
PROD-0000005;17/03/2020 00:00;2020-03-17;7130;6750;30
PROD-0000005;18/03/2020 00:00;2020-03-18;7110;6710;120
PROD-0000005;19/03/2020 00:00;2020-03-19;7090;6730;100
PROD-0000005;20/03/2020 00:00;2020-03-20;7120;6760;20
PROD-0000005;21/03/2020 00:00;2020-03-21;7190;6780;60
PROD-0000005;22/03/2020 00:00;2020-03-22;7150;6850;70
PROD-0000005;23/03/2020 00:00;2020-03-23;7230;6880;70
PROD-0000005;24/03/2020 00:00;2020-03-24;7060;6700;20
PROD-0000005;25/03/2020 00:00;2020-03-25;7140;6770;0
PROD-0000005;26/03/2020 00:00;2020-03-26;7230;6870;90
PROD-0000005;27/03/2020 00:00;2020-03-27;7150;6850;90
PROD-0000005;28/03/2020 00:00;2020-03-28;7250;6890;160
PROD-0000005;29/03/2020 00:00;2020-03-29;7170;6810;50
PROD-0000005;30/03/2020 00:00;2020-03-30;7120;6800;40
PROD-0000005;31/03/2020 00:00;2020-03-31;7180;6820;50
PROD-0000005;01/04/2020 00:00;2020-04-01;7250;6840;10
PROD-0000005;02/04/2020 00:00;2020-04-02;7230;6930;170
PROD-0000005;03/04/2020 00:00;2020-04-03;7160;6860;80
PROD-0000005;04/04/2020 00:00;2020-04-04;7150;6790;110
PROD-0000005;05/04/2020 00:00;2020-04-05;7150;6830;100
PROD-0000005;06/04/2020 00:00;2020-04-06;7170;6790;30
PROD-0000005;07/04/2020 00:00;2020-04-07;7180;6800;50
PROD-0000005;08/04/2020 00:00;2020-04-08;7200;6890;60
PROD-0000005;09/04/2020 00:00;2020-04-09;7200;6770;150
PROD-0000005;10/04/2020 00:00;2020-04-10;7160;6800;140
PROD-0000005;11/04/2020 00:00;2020-04-11;7040;6690;110
PROD-0000005;12/04/2020 00:00;2020-04-12;7200;6850;150
PROD-0000005;13/04/2020 00:00;2020-04-13;7050;6700;10
PROD-0000005;14/04/2020 00:00;2020-04-14;7220;6930;10
PROD-0000005;15/04/2020 00:00;2020-04-15;7180;6860;130
PROD-0000005;16/04/2020 00:00;2020-04-16;7210;6810;160
PROD-0000005;17/04/2020 00:00;2020-04-17;7260;6920;10
PROD-0000005;18/04/2020 00:00;2020-04-18;7170;6880;70
PROD-0000005;19/04/2020 00:00;2020-04-19;7230;6890;20
PROD-0000005;20/04/2020 00:00;2020-04-20;7130;6730;160
PROD-0000005;21/04/2020 00:00;2020-04-21;7120;6760;40
PROD-0000005;22/04/2020 00:00;2020-04-22;7040;6690;120
PROD-0000005;23/04/2020 00:00;2020-04-23;7220;6910;160
PROD-0000005;24/04/2020 00:00;2020-04-24;7090;6670;160
PROD-0000005;25/04/2020 00:00;2020-04-25;7220;6860;110
PROD-0000005;26/04/2020 00:00;2020-04-26;7120;6760;40
PROD-0000005;27/04/2020 00:00;2020-04-27;7060;6680;70
PROD-0000005;28/04/2020 00:00;2020-04-28;7290;6930;10
PROD-0000005;29/04/2020 00:00;2020-04-29;7260;6890;60
PROD-0000005;30/04/2020 00:00;2020-04-30;7030;6680;130
PROD-0000005;01/05/2020 00:00;2020-05-01;7140;6820;170
PROD-0000005;02/05/2020 00:00;2020-05-02;7270;6890;40
PROD-0000005;03/05/2020 00:00;2020-05-03;7120;6810;120
PROD-0000005;04/05/2020 00:00;2020-05-04;7170;6810;10
PROD-0000005;05/05/2020 00:00;2020-05-05;7210;6840;60
PROD-0000005;06/05/2020 00:00;2020-05-06;7190;6900;170
PROD-0000005;07/05/2020 00:00;2020-05-07;7180;6820;60
PROD-0000005;08/05/2020 00:00;2020-05-08;7180;6790;110
PROD-0000005;09/05/2020 00:00;2020-05-09;7250;6890;50
PROD-0000005;10/05/2020 00:00;2020-05-10;7230;6870;170
PROD-0000005;11/05/2020 00:00;2020-05-11;7220;6860;80
PROD-0000005;12/05/2020 00:00;2020-05-12;7070;6710;20
PROD-0000005;13/05/2020 00:00;2020-05-13;7230;6830;70
PROD-0000005;14/05/2020 00:00;2020-05-14;7220;6860;10
PROD-0000005;15/05/2020 00:00;2020-05-15;7100;6740;150
PROD-0000005;16/05/2020 00:00;2020-05-16;7250;6890;0
PROD-0000005;17/05/2020 00:00;2020-05-17;7160;6880;130
PROD-0000005;18/05/2020 00:00;2020-05-18;7180;6890;110
PROD-0000005;19/05/2020 00:00;2020-05-19;7190;6820;40
PROD-0000005;20/05/2020 00:00;2020-05-20;7220;6860;120
PROD-0000005;21/05/2020 00:00;2020-05-21;7120;6760;90
PROD-0000005;22/05/2020 00:00;2020-05-22;7180;6820;80
PROD-0000005;23/05/2020 00:00;2020-05-23;7190;6890;180
PROD-0000005;24/05/2020 00:00;2020-05-24;7180;6830;150
PROD-0000005;25/05/2020 00:00;2020-05-25;7300;6870;20
PROD-0000005;26/05/2020 00:00;2020-05-26;7050;6700;90
PROD-0000005;27/05/2020 00:00;2020-05-27;7200;6770;10
PROD-0000005;28/05/2020 00:00;2020-05-28;7100;6740;50
PROD-0000005;29/05/2020 00:00;2020-05-29;7150;6740;140
PROD-0000005;30/05/2020 00:00;2020-05-30;7170;6810;40
PROD-0000005;31/05/2020 00:00;2020-05-31;7190;6830;50
PROD-0000005;01/06/2020 00:00;2020-06-01;7160;6860;130
PROD-0000005;02/06/2020 00:00;2020-06-02;7230;6860;80
PROD-0000005;03/06/2020 00:00;2020-06-03;7190;6770;120
PROD-0000005;04/06/2020 00:00;2020-06-04;7220;6860;120
PROD-0000005;05/06/2020 00:00;2020-06-05;7150;6790;90
PROD-0000005;06/06/2020 00:00;2020-06-06;7150;6820;130
PROD-0000005;07/06/2020 00:00;2020-06-07;7150;6850;140
PROD-0000005;08/06/2020 00:00;2020-06-08;7220;6830;70
PROD-0000005;09/06/2020 00:00;2020-06-09;7300;6930;100
PROD-0000005;10/06/2020 00:00;2020-06-10;7150;6810;80
PROD-0000005;11/06/2020 00:00;2020-06-11;7120;6770;160
PROD-0000005;12/06/2020 00:00;2020-06-12;7210;6850;40
PROD-0000005;13/06/2020 00:00;2020-06-13;7150;6730;150
PROD-0000005;14/06/2020 00:00;2020-06-14;7150;6790;160
PROD-0000005;15/06/2020 00:00;2020-06-15;7130;6730;120
PROD-0000005;16/06/2020 00:00;2020-06-16;7060;6750;10
PROD-0000005;17/06/2020 00:00;2020-06-17;7210;6920;140
PROD-0000005;18/06/2020 00:00;2020-06-18;7280;6870;80
PROD-0000005;19/06/2020 00:00;2020-06-19;7180;6820;60
PROD-0000005;20/06/2020 00:00;2020-06-20;7200;6860;120
PROD-0000005;21/06/2020 00:00;2020-06-21;7200;6840;170
PROD-0000005;22/06/2020 00:00;2020-06-22;7210;6820;100
PROD-0000005;23/06/2020 00:00;2020-06-23;7190;6900;140
PROD-0000005;24/06/2020 00:00;2020-06-24;7170;6870;40
PROD-0000005;25/06/2020 00:00;2020-06-25;7260;6900;140
PROD-0000005;26/06/2020 00:00;2020-06-26;7200;6780;20
PROD-0000005;27/06/2020 00:00;2020-06-27;7150;6790;170
PROD-0000005;28/06/2020 00:00;2020-06-28;7300;6960;110
PROD-0000005;29/06/2020 00:00;2020-06-29;7280;6910;100
PROD-0000005;30/06/2020 00:00;2020-06-30;7210;6800;50
PROD-0000005;01/07/2020 00:00;2020-07-01;7080;6730;70
PROD-0000005;02/07/2020 00:00;2020-07-02;7270;6900;40
PROD-0000005;03/07/2020 00:00;2020-07-03;7110;6790;10
PROD-0000005;04/07/2020 00:00;2020-07-04;7270;6880;140
PROD-0000005;05/07/2020 00:00;2020-07-05;7280;6890;0
PROD-0000005;06/07/2020 00:00;2020-07-06;7310;6950;120
PROD-0000005;07/07/2020 00:00;2020-07-07;7280;6920;120
PROD-0000005;08/07/2020 00:00;2020-07-08;7180;6830;170
PROD-0000005;09/07/2020 00:00;2020-07-09;7230;6930;30
PROD-0000005;10/07/2020 00:00;2020-07-10;7110;6730;150
PROD-0000005;11/07/2020 00:00;2020-07-11;7190;6800;90
PROD-0000005;12/07/2020 00:00;2020-07-12;7240;6870;100
PROD-0000005;13/07/2020 00:00;2020-07-13;7190;6890;20
PROD-0000005;14/07/2020 00:00;2020-07-14;7160;6740;60
PROD-0000005;15/07/2020 00:00;2020-07-15;7230;6930;50
PROD-0000005;16/07/2020 00:00;2020-07-16;7080;6730;40
PROD-0000005;17/07/2020 00:00;2020-07-17;7220;6860;60
PROD-0000005;18/07/2020 00:00;2020-07-18;7190;6830;90
PROD-0000005;19/07/2020 00:00;2020-07-19;7180;6780;110
PROD-0000005;20/07/2020 00:00;2020-07-20;7200;6860;150
PROD-0000005;21/07/2020 00:00;2020-07-21;7130;6710;130
PROD-0000005;22/07/2020 00:00;2020-07-22;7200;6840;130
PROD-0000005;23/07/2020 00:00;2020-07-23;7200;6840;110
PROD-0000005;24/07/2020 00:00;2020-07-24;7150;6790;10
PROD-0000005;25/07/2020 00:00;2020-07-25;7200;6870;60
PROD-0000005;26/07/2020 00:00;2020-07-26;7210;6910;100
PROD-0000005;27/07/2020 00:00;2020-07-27;7230;6800;150
PROD-0000005;28/07/2020 00:00;2020-07-28;7220;6860;50
PROD-0000005;29/07/2020 00:00;2020-07-29;7260;6900;10
PROD-0000005;30/07/2020 00:00;2020-07-30;7220;6800;60
PROD-0000005;31/07/2020 00:00;2020-07-31;7190;6780;160
PROD-0000005;01/08/2020 00:00;2020-08-01;7210;6850;80
PROD-0000005;02/08/2020 00:00;2020-08-02;7170;6830;80
PROD-0000005;03/08/2020 00:00;2020-08-03;7240;6880;0
PROD-0000005;04/08/2020 00:00;2020-08-04;7350;7000;30
PROD-0000005;05/08/2020 00:00;2020-08-05;7230;6930;140
PROD-0000005;06/08/2020 00:00;2020-08-06;7310;6890;50
PROD-0000005;07/08/2020 00:00;2020-08-07;7280;6990;10
PROD-0000005;08/08/2020 00:00;2020-08-08;7220;6890;130
PROD-0000005;09/08/2020 00:00;2020-08-09;7160;6730;40
PROD-0000005;10/08/2020 00:00;2020-08-10;7210;6820;40
PROD-0000005;11/08/2020 00:00;2020-08-11;7230;6860;10
PROD-0000005;12/08/2020 00:00;2020-08-12;7160;6840;30
PROD-0000005;13/08/2020 00:00;2020-08-13;7190;6830;50
PROD-0000005;14/08/2020 00:00;2020-08-14;7240;6850;20
PROD-0000005;15/08/2020 00:00;2020-08-15;7330;7000;170
PROD-0000005;16/08/2020 00:00;2020-08-16;7240;6880;40
PROD-0000005;17/08/2020 00:00;2020-08-17;7240;6840;0
PROD-0000005;18/08/2020 00:00;2020-08-18;7160;6750;130
PROD-0000005;19/08/2020 00:00;2020-08-19;7200;6840;90
PROD-0000005;20/08/2020 00:00;2020-08-20;7180;6820;100
PROD-0000005;21/08/2020 00:00;2020-08-21;7170;6830;160
PROD-0000005;22/08/2020 00:00;2020-08-22;7190;6830;40
PROD-0000005;23/08/2020 00:00;2020-08-23;7250;6920;70
PROD-0000005;24/08/2020 00:00;2020-08-24;7300;6950;160
PROD-0000005;25/08/2020 00:00;2020-08-25;7260;6890;120
PROD-0000005;26/08/2020 00:00;2020-08-26;7140;6760;90
PROD-0000005;27/08/2020 00:00;2020-08-27;7210;6890;120
PROD-0000005;28/08/2020 00:00;2020-08-28;7270;6870;100
PROD-0000005;29/08/2020 00:00;2020-08-29;7180;6790;20
PROD-0000005;30/08/2020 00:00;2020-08-30;7350;7050;60
PROD-0000005;31/08/2020 00:00;2020-08-31;7250;6890;110
PROD-0000005;01/09/2020 00:00;2020-09-01;7200;6810;40
PROD-0000005;02/09/2020 00:00;2020-09-02;7270;6880;0
PROD-0000005;03/09/2020 00:00;2020-09-03;7210;6850;120
PROD-0000005;04/09/2020 00:00;2020-09-04;7170;6850;40
PROD-0000005;05/09/2020 00:00;2020-09-05;7200;6840;140
PROD-0000005;06/09/2020 00:00;2020-09-06;7120;6720;40
PROD-0000005;07/09/2020 00:00;2020-09-07;7190;6830;10
PROD-0000005;08/09/2020 00:00;2020-09-08;7270;6950;90
PROD-0000005;09/09/2020 00:00;2020-09-09;7330;7000;30
PROD-0000005;10/09/2020 00:00;2020-09-10;7240;6950;0
PROD-0000005;11/09/2020 00:00;2020-09-11;7240;6850;50
PROD-0000005;12/09/2020 00:00;2020-09-12;7280;6940;170
PROD-0000005;13/09/2020 00:00;2020-09-13;7260;6900;130
PROD-0000005;14/09/2020 00:00;2020-09-14;7320;6960;70
PROD-0000005;15/09/2020 00:00;2020-09-15;7290;6920;120
PROD-0000005;16/09/2020 00:00;2020-09-16;7260;6870;40
PROD-0000005;17/09/2020 00:00;2020-09-17;7260;6900;90
PROD-0000005;18/09/2020 00:00;2020-09-18;7360;7060;140
PROD-0000005;19/09/2020 00:00;2020-09-19;7270;6910;50
PROD-0000005;20/09/2020 00:00;2020-09-20;7220;6860;10
PROD-0000005;21/09/2020 00:00;2020-09-21;7170;6740;160
PROD-0000005;22/09/2020 00:00;2020-09-22;7300;6930;140
PROD-0000005;23/09/2020 00:00;2020-09-23;7270;6910;140
PROD-0000005;24/09/2020 00:00;2020-09-24;7200;6850;60
PROD-0000005;25/09/2020 00:00;2020-09-25;7210;6850;50
PROD-0000005;26/09/2020 00:00;2020-09-26;7220;6810;150
PROD-0000005;27/09/2020 00:00;2020-09-27;7120;6770;80
PROD-0000005;28/09/2020 00:00;2020-09-28;7290;6990;40
PROD-0000005;29/09/2020 00:00;2020-09-29;7340;7030;20
PROD-0000005;30/09/2020 00:00;2020-09-30;7340;6930;10
PROD-0000005;01/10/2020 00:00;2020-10-01;7230;6870;20
PROD-0000005;02/10/2020 00:00;2020-10-02;7260;6930;160
PROD-0000005;03/10/2020 00:00;2020-10-03;7260;6850;130
PROD-0000005;04/10/2020 00:00;2020-10-04;7250;6930;110
PROD-0000005;05/10/2020 00:00;2020-10-05;7260;6930;50
PROD-0000005;06/10/2020 00:00;2020-10-06;7300;6890;20
PROD-0000005;07/10/2020 00:00;2020-10-07;7270;6900;170
PROD-0000005;08/10/2020 00:00;2020-10-08;7260;6900;120
PROD-0000005;09/10/2020 00:00;2020-10-09;7350;6910;70
PROD-0000005;10/10/2020 00:00;2020-10-10;7310;6950;160
PROD-0000005;11/10/2020 00:00;2020-10-11;7210;6900;90
PROD-0000005;12/10/2020 00:00;2020-10-12;7310;6950;150
PROD-0000005;13/10/2020 00:00;2020-10-13;7230;6920;70
PROD-0000005;14/10/2020 00:00;2020-10-14;7260;6910;70
PROD-0000005;15/10/2020 00:00;2020-10-15;7230;6870;110
PROD-0000005;16/10/2020 00:00;2020-10-16;7200;6840;150
PROD-0000005;17/10/2020 00:00;2020-10-17;7230;6860;10
PROD-0000005;18/10/2020 00:00;2020-10-18;7260;6890;80
PROD-0000005;19/10/2020 00:00;2020-10-19;7270;6920;100
PROD-0000005;20/10/2020 00:00;2020-10-20;7210;6850;170
PROD-0000005;21/10/2020 00:00;2020-10-21;7270;6940;150
PROD-0000005;22/10/2020 00:00;2020-10-22;7300;6940;40
PROD-0000005;23/10/2020 00:00;2020-10-23;7200;6860;90
PROD-0000005;24/10/2020 00:00;2020-10-24;7140;6790;100
PROD-0000005;25/10/2020 00:00;2020-10-25;7280;6910;100
PROD-0000005;26/10/2020 00:00;2020-10-26;7210;6860;80
PROD-0000005;27/10/2020 00:00;2020-10-27;7270;6860;90
PROD-0000005;28/10/2020 00:00;2020-10-28;7360;6990;150
PROD-0000005;29/10/2020 00:00;2020-10-29;7260;6890;120
PROD-0000005;30/10/2020 00:00;2020-10-30;7240;6860;130
PROD-0000005;31/10/2020 00:00;2020-10-31;7230;6830;160
PROD-0000005;01/11/2020 00:00;2020-11-01;7200;6840;80
PROD-0000005;02/11/2020 00:00;2020-11-02;7310;7000;130
PROD-0000005;03/11/2020 00:00;2020-11-03;7340;6970;140
PROD-0000005;04/11/2020 00:00;2020-11-04;7320;6950;140
PROD-0000005;05/11/2020 00:00;2020-11-05;7250;6960;30
PROD-0000005;06/11/2020 00:00;2020-11-06;7140;6850;120
PROD-0000005;07/11/2020 00:00;2020-11-07;7390;7020;160
PROD-0000005;08/11/2020 00:00;2020-11-08;7220;6790;120
PROD-0000005;09/11/2020 00:00;2020-11-09;7240;6890;130
PROD-0000005;10/11/2020 00:00;2020-11-10;7260;6960;70
PROD-0000005;11/11/2020 00:00;2020-11-11;7270;6910;140
PROD-0000005;12/11/2020 00:00;2020-11-12;7270;6910;140
PROD-0000005;13/11/2020 00:00;2020-11-13;7200;6880;150
PROD-0000005;14/11/2020 00:00;2020-11-14;7280;6920;70
PROD-0000005;15/11/2020 00:00;2020-11-15;7260;6840;20
PROD-0000005;16/11/2020 00:00;2020-11-16;7310;6890;170
PROD-0000005;17/11/2020 00:00;2020-11-17;7270;6910;30
PROD-0000005;18/11/2020 00:00;2020-11-18;7230;6930;120
